cell_type,mark,mean_signal
A549,H3K4me3,0.061285801231861115
A549,H3K4me3,0.053537171334028244
A549,H3K4me3,0.049032941460609436
A549,H3K4me3,0.10686030983924866
A549,H3K4me3,0.2666991651058197
A549,H3K4me3,0.0688534826040268
A549,H3K4me3,0.08170996606349945
A549,H3K4me3,0.09788339585065842
A549,H3K4me3,0.11045844107866287
A549,H3K4me3,0.12448829412460327
A549,H3K4me3,0.11627741158008575
A549,H3K4me3,0.1130688488483429
A549,H3K4me3,0.10824522376060486
A549,H3K4me3,0.10854936391115189
A549,H3K4me3,0.12868188321590424
A549,H3K4me3,0.13857296109199524
A549,H3K4me3,0.16653749346733093
A549,H3K4me3,0.171242356300354
A549,H3K4me3,0.043510664254426956
A549,H3K4me3,0.1488390564918518
A549,H3K4me3,0.18588006496429443
A549,H3K4me3,0.19595138728618622
A549,H3K4me3,0.2032087743282318
A549,H3K4me3,0.14356330037117004
A549,H3K4me3,0.041262052953243256
A549,H3K4me3,0.16043102741241455
A549,H3K4me3,0.19507692754268646
A549,H3K4me3,0.19822251796722412
A549,H3K4me3,0.19816890358924866
A549,H3K4me3,0.006010637152940035
A549,H3K4me3,0.0060335127636790276
A549,H3K4me3,0.0061164661310613155
A549,H3K4me3,0.16031856834888458
A549,H3K4me3,0.24817289412021637
A549,H3K4me3,0.25774720311164856
A549,H3K4me3,0.2777042090892792
A549,H3K4me3,0.21940097212791443
A549,H3K4me3,0.22730763256549835
A549,H3K4me3,0.22919127345085144
A549,H3K4me3,0.2354389727115631
A549,H3K4me3,0.24520830810070038
A549,H3K4me3,0.2535915970802307
A549,H3K4me3,0.25817233324050903
A549,H3K4me3,0.2743287980556488
A549,H3K4me3,0.2895479202270508
A549,H3K4me3,0.3161333203315735
A549,H3K4me3,0.24607497453689575
A549,H3K4me3,0.24660027027130127
A549,H3K4me3,0.24460995197296143
A549,H3K4me3,0.2752573788166046
A549,H3K4me3,0.2871539890766144
A549,H3K4me3,0.3334406018257141
A549,H3K4me3,0.37891459465026855
A549,H3K4me3,0.1527010053396225
A549,H3K4me3,0.1295294165611267
A549,H3K4me3,0.12865646183490753
A549,H3K4me3,0.13544373214244843
A549,H3K4me3,0.14541159570217133
A549,H3K4me3,0.15430496633052826
A549,H3K4me3,0.15402767062187195
A549,H3K4me3,0.16098444163799286
A549,H3K4me3,0.250522643327713
A549,H3K4me3,0.22468890249729156
A549,H3K4me3,0.24162426590919495
A549,H3K4me3,0.26402899622917175
A549,H3K4me3,0.2827785015106201
A549,H3K4me3,0.27287083864212036
A549,H3K4me3,0.26858100295066833
A549,H3K4me3,0.26739978790283203
A549,H3K4me3,0.09650877118110657
A549,H3K4me3,0.09809765219688416
A549,H3K4me3,0.09769246727228165
A549,H3K4me3,0.09993647038936615
A549,H3K4me3,0.10389012098312378
A549,H3K4me3,0.10434804856777191
A549,H3K4me3,0.0998157486319542
A549,H3K4me3,0.10555297136306763
A549,H3K4me3,0.14845474064350128
A549,H3K4me3,0.17205797135829926
A549,H3K4me3,0.18640896677970886
A549,H3K4me3,0.20665045082569122
A549,H3K4me3,0.226832777261734
A549,H3K4me3,0.34908828139305115
A549,H3K4me3,0.38830384612083435
A549,H3K4me3,0.23083195090293884
A549,H3K4me3,0.20572952926158905
A549,H3K4me3,0.18206721544265747
A549,H3K4me3,0.17234578728675842
A549,H3K4me3,0.003967891447246075
A549,H3K4me3,0.26616132259368896
A549,H3K4me3,0.25176066160202026
A549,H3K4me3,0.22561487555503845
A549,H3K4me3,0.2114723175764084
A549,H3K4me3,0.18173812329769135
A549,H3K4me3,0.24672763049602509
A549,H3K4me3,0.03171074017882347
A549,H3K4me3,0.04326113313436508
A549,H3K4me3,0.044193778187036514
A549,H3K4me3,0.04188942536711693
A549,H3K4me3,0.3493759036064148
A549,H3K4me3,0.28060194849967957
A549,H3K4me3,0.31215664744377136
A549,H3K4me3,0.3307596445083618
A549,H3K4me3,0.3424720764160156
A549,H3K4me3,0.32106927037239075
A549,H3K4me3,0.27762162685394287
A549,H3K4me3,0.1301167607307434
A549,H3K4me3,0.1361335963010788
A549,H3K4me3,0.1343272626399994
A549,H3K4me3,0.12267931550741196
A549,H3K4me3,0.09852080047130585
A549,H3K4me3,0.2940703332424164
A549,H3K4me3,0.2722570300102234
A549,H3K4me3,0.2093864530324936
A549,H3K4me3,0.2609950006008148
A549,H3K4me3,0.34067532420158386
A549,H3K4me3,0.24699459969997406
A549,H3K4me3,0.31423822045326233
A549,H3K4me3,0.046767160296440125
A549,H3K4me3,0.046772073954343796
A549,H3K4me3,0.046795304864645004
A549,H3K4me3,0.27944445610046387
A549,H3K4me3,0.3146202862262726
A549,H3K4me3,0.29093754291534424
A549,H3K4me3,0.150401309132576
A549,H3K4me3,0.14082950353622437
A549,H3K4me3,0.13044416904449463
A549,H3K4me3,0.1645972579717636
A549,H3K4me3,0.2074454128742218
A549,H3K4me3,0.2850334048271179
A549,H3K4me3,0.28923389315605164
A549,H3K4me3,0.2948031723499298
A549,H3K4me3,0.2958196699619293
A549,H3K4me3,0.2927002012729645
A549,H3K4me3,0.26128581166267395
A549,H3K4me3,0.24677827954292297
A549,H3K4me3,0.24632322788238525
A549,H3K4me3,0.24854464828968048
A549,H3K4me3,0.24969366192817688
A549,H3K4me3,0.2561204433441162
A549,H3K4me3,0.2543365955352783
A549,H3K4me3,0.2525709569454193
A549,H3K4me3,0.2408657819032669
A549,H3K4me3,0.19796979427337646
A549,H3K4me3,0.21369369328022003
A549,H3K4me3,0.2287461757659912
A549,H3K4me3,0.23362882435321808
A549,H3K4me3,0.24365657567977905
A549,H3K4me3,0.2667345106601715
A549,H3K4me3,0.30461668968200684
A549,H3K4me3,0.23187172412872314
A549,H3K4me3,0.28952494263648987
A549,H3K4me3,0.33818602561950684
A549,H3K4me3,0.3516678512096405
A549,H3K4me3,0.40568116307258606
A549,H3K4me3,0.10823071002960205
A549,H3K4me3,0.07361987978219986
A549,H3K4me3,0.3092884421348572
A549,H3K4me3,0.30742916464805603
A549,H3K4me3,0.2953096330165863
A549,H3K4me3,0.2852031886577606
A549,H3K4me3,0.004832122940570116
A549,H3K4me3,0.004996087867766619
A549,H3K4me3,0.12665551900863647
A549,H3K4me3,0.13828368484973907
A549,H3K4me3,0.2670847475528717
A549,H3K4me3,0.24513570964336395
A549,H3K4me3,0.22543255984783173
A549,H3K4me3,0.21041321754455566
A549,H3K4me3,0.27866119146347046
A549,H3K4me3,0.28994134068489075
A549,H3K4me3,0.29632341861724854
A549,H3K4me3,0.29933619499206543
A549,H3K4me3,0.28943687677383423
A549,H3K4me3,0.2357458621263504
A549,H3K4me3,0.22231893241405487
A549,H3K4me3,0.12087920308113098
A549,H3K4me3,0.12206225097179413
A549,H3K4me3,0.12297149747610092
A549,H3K4me3,0.12417975813150406
A549,H3K4me3,0.12548701465129852
A549,H3K4me3,0.12547031044960022
A549,H3K4me3,0.12446117401123047
A549,H3K4me3,0.12537845969200134
A549,H3K4me3,0.12406422197818756
A549,H3K4me3,0.12623998522758484
A549,H3K4me3,0.13578800857067108
A549,H3K4me3,0.19798779487609863
A549,H3K4me3,0.2056795060634613
A549,H3K4me3,0.21098333597183228
A549,H3K4me3,0.10424128919839859
A549,H3K4me3,0.10819914191961288
A549,H3K4me3,0.11344751715660095
A549,H3K4me3,0.11466068774461746
A549,H3K4me3,0.11844882369041443
A549,H3K4me3,0.13708360493183136
A549,H3K4me3,0.20016513764858246
A549,H3K4me3,0.27147528529167175
A549,H3K4me3,0.190627321600914
A549,H3K4me3,0.30034375190734863
A549,H3K4me3,0.00011066286242567003
A549,H3K4me3,0.00011392188025638461
A549,H3K4me3,0.20549346506595612
A549,H3K4me3,0.1668645441532135
A549,H3K4me3,0.16498923301696777
A549,H3K4me3,0.16478979587554932
A549,H3K4me3,0.16787908971309662
A549,H3K4me3,0.18004998564720154
A549,H3K4me3,0.20427753031253815
A549,H3K4me3,0.2241862416267395
A549,H3K4me3,0.22909167408943176
A549,H3K4me3,0.20011383295059204
A549,H3K4me3,0.22585512697696686
A549,H3K4me3,0.216925710439682
A549,H3K4me3,0.20965342223644257
A549,H3K4me3,0.20603156089782715
A549,H3K4me3,0.27756252884864807
A549,H3K4me3,0.054846711456775665
A549,H3K4me3,0.050005313009023666
A549,H3K4me3,0.05817575007677078
A549,H3K4me3,0.05826059356331825
A549,H3K4me3,0.05757725238800049
A549,H3K4me3,0.041854217648506165
A549,H3K4me3,0.025189612060785294
A549,H3K4me3,0.022815747186541557
A549,H3K4me3,0.020570648834109306
A549,H3K4me3,0.012529768981039524
A549,H3K4me3,0.011300649493932724
A549,H3K4me3,0.001256072660908103
A549,H3K4me3,0.26579198241233826
A549,H3K4me3,0.25214990973472595
A549,H3K4me3,0.2588273584842682
A549,H3K4me3,0.27227044105529785
A549,H3K4me3,0.2828804552555084
A549,H3K4me3,0.30494028329849243
A549,H3K4me3,0.25255316495895386
A549,H3K4me3,0.26485612988471985
A549,H3K4me3,0.3056239187717438
A549,H3K4me3,0.17769791185855865
A549,H3K4me3,0.14347076416015625
A549,H3K4me3,0.1453801840543747
A549,H3K4me3,0.1600918173789978
A549,H3K4me3,0.16224871575832367
A549,H3K4me3,0.16667293012142181
A549,H3K4me3,0.17129090428352356
A549,H3K4me3,0.1723911166191101
A549,H3K4me3,0.001689760945737362
A549,H3K4me3,0.0016328131314367056
A549,H3K4me3,5.8387682656757534e-05
A549,H3K4me3,0.09546946734189987
A549,H3K4me3,0.10847783833742142
A549,H3K4me3,0.11675605177879333
A549,H3K4me3,0.12104180455207825
A549,H3K4me3,0.13236850500106812
A549,H3K4me3,0.13742700219154358
A549,H3K4me3,0.14767825603485107
A549,H3K4me3,0.1556892842054367
A549,H3K4me3,0.16354314982891083
A549,H3K4me3,0.17192481458187103
A549,H3K4me3,0.1739790290594101
A549,H3K4me3,0.1795569211244583
A549,H3K4me3,0.23325836658477783
A549,H3K4me3,0.229570671916008
A549,H3K4me3,0.21393106877803802
A549,H3K4me3,0.3085677921772003
A549,H3K4me3,0.2990952730178833
A549,H3K4me3,0.2888152599334717
A549,H3K4me3,0.2822254002094269
A549,H3K4me3,0.280513733625412
A549,H3K4me3,0.00031088339164853096
A549,H3K4me3,0.00030428278842009604
A549,H3K4me3,0.00028119314811192453
A549,H3K4me3,0.0002808636927511543
A549,H3K4me3,0.15308457612991333
A549,H3K4me3,0.17957745492458344
A549,H3K4me3,0.2727230489253998
A549,H3K4me3,0.2718806862831116
A549,H3K4me3,0.009911548346281052
A549,H3K4me3,0.009599840268492699
A549,H3K4me3,8.989055640995502e-05
A549,H3K4me3,0.047015223652124405
A549,H3K4me3,0.050100650638341904
A549,H3K4me3,0.05993731692433357
A549,H3K4me3,0.061810776591300964
A549,H3K4me3,0.058439552783966064
A549,H3K4me3,0.05670732259750366
A549,H3K4me3,0.04968053475022316
A549,H3K4me3,0.04569040983915329
A549,H3K4me3,0.3273670971393585
A549,H3K4me3,0.32091614603996277
A549,H3K4me3,0.3013199269771576
A549,H3K4me3,0.2856079339981079
A549,H3K4me3,0.2502892315387726
A549,H3K4me3,0.2225237786769867
A549,H3K4me3,0.1747129261493683
A549,H3K4me3,0.16344299912452698
A549,H3K4me3,0.17275777459144592
A549,H3K4me3,0.20692816376686096
A549,H3K4me3,0.20829558372497559
A549,H3K4me3,0.21909219026565552
A549,H3K4me3,0.2281809002161026
A549,H3K4me3,0.24847421050071716
A549,H3K4me3,0.289181649684906
A549,H3K4me3,0.34048452973365784
A549,H3K4me3,0.22691623866558075
A549,H3K4me3,0.18118411302566528
A549,H3K4me3,0.1674889475107193
A549,H3K4me3,0.15507273375988007
A549,H3K4me3,0.14154914021492004
A549,H3K4me3,0.028360756114125252
A549,H3K4me3,0.0005839992663823068
A549,H3K4me3,0.008739938959479332
A549,H3K4me3,0.009187324903905392
A549,H3K4me3,0.0011297871824353933
A549,H3K4me3,0.014408632181584835
A549,H3K4me3,0.0004226141900289804
A549,H3K4me3,0.12719054520130157
A549,H3K4me3,0.0001331638777628541
A549,H3K4me3,0.1114092469215393
A549,H3K4me3,0.11682029813528061
A549,H3K4me3,0.11720935255289078
A549,H3K4me3,0.12047521024942398
A549,H3K4me3,0.11934147030115128
A549,H3K4me3,0.11418864130973816
A549,H3K4me3,0.0986315906047821
A549,H3K4me3,0.08670301735401154
A549,H3K4me3,0.07110634446144104
A549,H3K4me3,0.06313156336545944
A549,H3K4me3,0.05128537863492966
A549,H3K4me3,0.057281721383333206
A549,H3K4me3,0.06512892246246338
A549,H3K4me3,0.05117596313357353
A549,H3K4me3,0.047974471002817154
A549,H3K4me3,0.03836411237716675
A549,H3K4me3,0.08877366781234741
A549,H3K4me3,0.08971355855464935
A549,H3K4me3,0.09211278706789017
A549,H3K4me3,0.07300379127264023
A549,H3K4me3,0.23766356706619263
A549,H3K4me3,0.2415325790643692
A549,H3K4me3,0.26257506012916565
A549,H3K4me3,0.0001364057679893449
A549,H3K4me3,0.0001398519816575572
A549,H3K4me3,0.16989237070083618
A549,H3K4me3,0.1506621092557907
A549,H3K4me3,0.14615203440189362
A549,H3K4me3,0.14338557422161102
A549,H3K4me3,0.1349198967218399
A549,H3K4me3,0.11436296999454498
A549,H3K4me3,0.10325577110052109
A549,H3K4me3,0.09726903587579727
A549,H3K4me3,0.11312750726938248
A549,H3K4me3,0.13634946942329407
A549,H3K4me3,0.18584205210208893
A549,H3K4me3,0.22158437967300415
A549,H3K4me3,0.3372098505496979
A549,H3K4me3,0.34579792618751526
A549,H3K4me3,0.00025171288871206343
A549,H3K4me3,0.00022961148351896554
A549,H3K4me3,0.026751253753900528
A549,H3K4me3,0.3311886191368103
A549,H3K4me3,0.29606595635414124
A549,H3K4me3,0.2875891327857971
A549,H3K4me3,0.27427545189857483
A549,H3K4me3,0.2514163851737976
A549,H3K4me3,0.19862554967403412
A549,H3K4me3,0.22298535704612732
A549,H3K4me3,0.2332303822040558
A549,H3K4me3,0.25846219062805176
A549,H3K4me3,0.2783159911632538
A549,H3K4me3,0.29375678300857544
A549,H3K4me3,0.2711576223373413
A549,H3K4me3,0.2167973667383194
A549,H3K4me3,0.21538954973220825
A549,H3K4me3,0.22469662129878998
A549,H3K4me3,0.09010199457406998
A549,H3K4me3,0.09072631597518921
A549,H3K4me3,0.09049743413925171
A549,H3K4me3,0.089010089635849
A549,H3K4me3,0.08500225841999054
A549,H3K4me3,0.08134441822767258
A549,H3K4me3,0.07759176939725876
A549,H3K4me3,0.07255464047193527
A549,H3K4me3,0.06515348702669144
A549,H3K4me3,0.03247339278459549
A549,H3K4me3,0.2987353205680847
A549,H3K4me3,0.31483039259910583
A549,H3K4me3,0.09125763922929764
A549,H3K4me3,0.10381651669740677
A549,H3K4me3,0.12060273438692093
A549,H3K4me3,0.1292959451675415
A549,H3K4me3,0.1548410803079605
A549,H3K4me3,0.1593565046787262
A549,H3K4me3,0.157761812210083
A549,H3K4me3,0.15043190121650696
A549,H3K4me3,0.14712588489055634
A549,H3K4me3,0.1502181440591812
A549,H3K4me3,0.16019195318222046
A549,H3K4me3,0.16447973251342773
A549,H3K4me3,0.1671442985534668
A549,H3K4me3,0.166695699095726
A549,H3K4me3,0.1481911540031433
A549,H3K4me3,0.3422686755657196
A549,H3K4me3,0.3162435293197632
A549,H3K4me3,0.24365465342998505
A549,H3K4me3,0.23781391978263855
A549,H3K4me3,0.12091172486543655
A549,H3K4me3,0.11836765706539154
A549,H3K4me3,0.10754455626010895
A549,H3K4me3,0.09940644353628159
A549,H3K4me3,0.08898956328630447
A549,H3K4me3,0.1085355207324028
A549,H3K4me3,0.12452569603919983
A549,H3K4me3,0.1691066026687622
A549,H3K4me3,0.20073302090168
A549,H3K4me3,0.23545411229133606
A549,H3K4me3,0.24851049482822418
A549,H3K4me3,0.2674409747123718
A549,H3K4me3,0.29115620255470276
A549,H3K4me3,0.2841293215751648
A549,H3K4me3,0.25915923714637756
A549,H3K4me3,0.2533707618713379
A549,H3K4me3,0.22986166179180145
A549,H3K4me3,0.22401335835456848
A549,H3K4me3,0.2537284791469574
A549,H3K4me3,0.2526063919067383
A549,H3K4me3,0.26425740122795105
A549,H3K4me3,0.2840792238712311
A549,H3K4me3,0.28629156947135925
A549,H3K4me3,0.2788543403148651
A549,H3K4me3,0.2309841811656952
A549,H3K4me3,0.23120738565921783
A549,H3K4me3,0.1606324166059494
A549,H3K4me3,6.770062464056537e-05
A549,H3K4me3,0.12369794398546219
A549,H3K4me3,0.11855506896972656
A549,H3K4me3,0.10876494646072388
A549,H3K4me3,0.2862916886806488
A549,H3K4me3,0.27337026596069336
A549,H3K4me3,0.24234484136104584
A549,H3K4me3,0.2694086730480194
A549,H3K4me3,0.010174626484513283
A549,H3K4me3,0.010106212459504604
A549,H3K4me3,0.007460480555891991
A549,H3K4me3,0.006393893621861935
A549,H3K4me3,0.00011893503688042983
A549,H3K4me3,0.09040427953004837
A549,H3K4me3,0.14527693390846252
A549,H3K4me3,0.15256452560424805
A549,H3K4me3,0.16844439506530762
A549,H3K4me3,0.2869345545768738
A549,H3K4me3,0.2790990173816681
A549,H3K4me3,0.2812539041042328
A549,H3K4me3,0.28324878215789795
A549,H3K4me3,0.276772141456604
A549,H3K4me3,0.2764173150062561
A549,H3K4me3,0.2761164605617523
A549,H3K4me3,0.2504099905490875
A549,H3K4me3,0.2634151875972748
A549,H3K4me3,0.2735457718372345
A549,H3K4me3,0.2793810963630676
A549,H3K4me3,8.65850888658315e-05
A549,H3K4me3,0.0004499400674831122
A549,H3K4me3,0.16270148754119873
A549,H3K4me3,0.29993736743927
A549,H3K4me3,0.29137012362480164
A549,H3K4me3,0.2886195182800293
A549,H3K4me3,0.20137803256511688
A549,H3K4me3,0.1918150633573532
A549,H3K4me3,0.18281778693199158
A549,H3K4me3,0.172647625207901
A549,H3K4me3,0.15143635869026184
A549,H3K4me3,0.12949398159980774
A549,H3K4me3,0.10315508395433426
A549,H3K4me3,0.10015067458152771
A549,H3K4me3,0.19517511129379272
A549,H3K4me3,0.2255435734987259
A549,H3K4me3,0.2347116321325302
A549,H3K4me3,0.013724624179303646
A549,H3K4me3,0.0620240643620491
A549,H3K4me3,0.2271430939435959
A549,H3K4me3,0.20598217844963074
A549,H3K4me3,0.1957254260778427
A549,H3K4me3,0.18777088820934296
A549,H3K4me3,0.19066953659057617
A549,H3K4me3,0.21196088194847107
A549,H3K4me3,0.2290724664926529
A549,H3K4me3,0.22771015763282776
A549,H3K4me3,0.00012046779011143371
A549,H3K4me3,0.07456845790147781
A549,H3K4me3,0.10251158475875854
A549,H3K4me3,0.1519414633512497
A549,H3K4me3,0.18637998402118683
A549,H3K4me3,0.20144765079021454
A549,H3K4me3,0.2396291196346283
A549,H3K4me3,0.2416713982820511
A549,H3K4me3,0.2438197284936905
A549,H3K4me3,0.1913895308971405
A549,H3K4me3,0.19829034805297852
A549,H3K4me3,4.60947812825907e-05
A549,H3K4me3,0.29164591431617737
A549,H3K4me3,0.2509557008743286
A549,H3K4me3,0.245486319065094
A549,H3K4me3,0.24364078044891357
A549,H3K4me3,0.3727165460586548
A549,H3K4me3,0.17898604273796082
A549,H3K4me3,0.17284038662910461
A549,H3K4me3,0.15851525962352753
A549,H3K4me3,0.1404920220375061
A549,H3K4me3,0.1295708864927292
A549,H3K4me3,0.13512766361236572
A549,H3K4me3,0.15680938959121704
A549,H3K4me3,0.16628398001194
A549,H3K4me3,0.16030585765838623
A549,H3K4me3,0.1599004864692688
A549,H3K4me3,0.1972033977508545
A549,H3K4me3,0.22337967157363892
A549,H3K4me3,0.23968860507011414
A549,H3K4me3,0.26546546816825867
A549,H3K4me3,0.2737845182418823
A549,H3K4me3,0.28081145882606506
A549,H3K4me3,0.28159192204475403
A549,H3K4me3,0.28453564643859863
A549,H3K4me3,0.29195764660835266
A549,H3K4me3,7.910011481726542e-05
A549,H3K4me3,9.953616245184094e-05
A549,H3K4me3,0.16840845346450806
A549,H3K4me3,0.18907934427261353
A549,H3K4me3,0.3010973334312439
A549,H3K4me3,0.31011343002319336
A549,H3K4me3,0.31775978207588196
A549,H3K4me3,0.0980977714061737
A549,H3K4me3,0.1026795357465744
A549,H3K4me3,0.10792206972837448
A549,H3K4me3,0.11388933658599854
A549,H3K4me3,0.08445346355438232
A549,H3K4me3,0.08065948635339737
A549,H3K4me3,0.07615640014410019
A549,H3K4me3,0.07068179547786713
A549,H3K4me3,0.05865488573908806
A549,H3K4me3,0.048215601593256
A549,H3K4me3,0.1615314930677414
A549,H3K4me3,0.16073305904865265
A549,H3K4me3,0.13311739265918732
A549,H3K4me3,0.09914889186620712
A549,H3K4me3,0.08414625376462936
A549,H3K4me3,0.02950919046998024
A549,H3K4me3,0.26547378301620483
A549,H3K4me3,0.25874945521354675
A549,H3K4me3,0.23313239216804504
A549,H3K4me3,0.21877053380012512
A549,H3K4me3,0.18559274077415466
A549,H3K4me3,0.18819643557071686
A549,H3K4me3,0.0011050384491682053
A549,H3K4me3,0.0009174361475743353
A549,H3K4me3,0.0007707370677962899
A549,H3K4me3,0.00018919186550192535
A549,H3K4me3,0.00018259180069435388
A549,H3K4me3,0.00018843229918275028
A549,H3K4me3,0.0026683839969336987
A549,H3K4me3,4.8864934797165915e-05
A549,H3K4me3,0.005220355466008186
A549,H3K4me3,0.005072335246950388
A549,H3K4me3,0.0035695487167686224
A549,H3K4me3,5.5517852160846815e-05
A549,H3K4me3,0.0027922075241804123
A549,H3K4me3,0.0025260676629841328
A549,H3K4me3,8.84333421709016e-05
A549,H3K4me3,0.014448719099164009
A549,H3K4me3,0.22050119936466217
A549,H3K4me3,0.2404225617647171
A549,H3K4me3,0.22287575900554657
A549,H3K4me3,0.22899837791919708
A549,H3K4me3,0.22548986971378326
A549,H3K4me3,0.19910892844200134
A549,H3K4me3,0.19684988260269165
A549,H3K4me3,0.1937621682882309
A549,H3K4me3,0.18803533911705017
A549,H3K4me3,0.17863570153713226
A549,H3K4me3,0.1619335263967514
A549,H3K4me3,0.15218457579612732
A549,H3K4me3,0.14588163793087006
A549,H3K4me3,0.1391076147556305
A549,H3K4me3,0.12463000416755676
A549,H3K4me3,0.004145805258303881
A549,H3K4me3,0.00394476018846035
A549,H3K4me3,0.31378719210624695
A549,H3K4me3,0.0018463613232597709
A549,H3K4me3,0.18665741384029388
A549,H3K4me3,0.20845767855644226
A549,H3K4me3,0.21280646324157715
A549,H3K4me3,0.20696504414081573
A549,H3K4me3,0.17436273396015167
A549,H3K4me3,0.16528326272964478
A549,H3K4me3,0.14408883452415466
A549,H3K4me3,0.0002566011971794069
A549,H3K4me3,0.06542804092168808
A549,H3K4me3,0.06732500344514847
A549,H3K4me3,0.06927967071533203
A549,H3K4me3,0.07263961434364319
A549,H3K4me3,0.08763798326253891
A549,H3K4me3,0.09962864965200424
A549,H3K4me3,0.10668514668941498
A549,H3K4me3,0.10737919807434082
A549,H3K4me3,0.09026595950126648
A549,H3K4me3,0.09140243381261826
A549,H3K4me3,0.08832012861967087
A549,H3K4me3,0.09965968132019043
A549,H3K4me3,0.06720614433288574
A549,H3K4me3,0.0008956631645560265
A549,H3K4me3,0.22028692066669464
A549,H3K4me3,0.2824080288410187
A549,H3K4me3,0.3013348877429962
A549,H3K4me3,0.35928893089294434
A549,H3K4me3,0.16874048113822937
A549,H3K4me3,0.18013709783554077
A549,H3K4me3,0.18751797080039978
A549,H3K4me3,0.1892291158437729
A549,H3K4me3,0.1860356330871582
A549,H3K4me3,0.17861583828926086
A549,H3K4me3,0.1478961706161499
A549,H3K4me3,0.10907361656427383
A549,H3K4me3,0.36125412583351135
A549,H3K4me3,0.3805098533630371
A549,H3K4me3,0.19262444972991943
A549,H3K4me3,0.20780786871910095
A549,H3K4me3,0.24759918451309204
A549,H3K4me3,0.2995659112930298
A549,H3K4me3,0.15180285274982452
A549,H3K4me3,0.2132222056388855
A549,H3K4me3,0.045655205845832825
A549,H3K4me3,0.03467906638979912
A549,H3K4me3,0.027172980830073357
A549,H3K4me3,0.02315382845699787
A549,H3K4me3,0.004475549329072237
A549,H3K4me3,0.004856282379478216
A549,H3K4me3,0.0005128449993208051
A549,H3K4me3,0.018965188413858414
A549,H3K4me3,0.015940602868795395
A549,H3K4me3,0.01231380458921194
A549,H3K4me3,0.012252965942025185
A549,H3K4me3,0.22413861751556396
A549,H3K4me3,0.22649607062339783
A549,H3K4me3,0.22941987216472626
A549,H3K4me3,0.21498167514801025
A549,H3K4me3,0.19915436208248138
A549,H3K4me3,0.17258210480213165
A549,H3K4me3,0.15985837578773499
A549,H3K4me3,0.15462902188301086
A549,H3K4me3,0.1414831429719925
A549,H3K4me3,0.1368565410375595
A549,H3K4me3,0.13531194627285004
A549,H3K4me3,0.1340908259153366
A549,H3K4me3,0.13561487197875977
A549,H3K4me3,0.1366957426071167
A549,H3K4me3,7.041158096399158e-05
A549,H3K4me3,0.00435941107571125
A549,H3K4me3,0.010867382399737835
A549,H3K4me3,0.03066720999777317
A549,H3K4me3,0.0016446252120658755
A549,H3K4me3,0.0015599937178194523
A549,H3K4me3,0.3314926326274872
A549,H3K4me3,0.02247723750770092
A549,H3K4me3,0.02251523733139038
A549,H3K4me3,0.034659285098314285
A549,H3K4me3,0.033422380685806274
A549,H3K4me3,0.026113972067832947
A549,H3K4me3,0.0167580246925354
A549,H3K4me3,0.053956590592861176
A549,H3K4me3,0.058799657970666885
A549,H3K4me3,0.05715082958340645
A549,H3K4me3,0.051874056458473206
A549,H3K4me3,0.049556855112314224
A549,H3K4me3,0.04646560177206993
A549,H3K4me3,0.04298095405101776
A549,H3K4me3,0.20957638323307037
A549,H3K4me3,0.19246253371238708
A549,H3K4me3,0.1862451732158661
A549,H3K4me3,0.18552100658416748
A549,H3K4me3,0.18607065081596375
A549,H3K4me3,0.18229922652244568
A549,H3K4me3,0.1865009069442749
A549,H3K4me3,0.1977429836988449
A549,H3K4me3,0.20456215739250183
A549,H3K4me3,0.20867200195789337
A549,H3K4me3,0.2052524983882904
A549,H3K4me3,0.2010364830493927
A549,H3K4me3,0.20172744989395142
A549,H3K4me3,0.21045620739459991
A549,H3K4me3,0.20277521014213562
A549,H3K4me3,0.16272039711475372
A549,H3K4me3,0.16462180018424988
A549,H3K4me3,0.15199384093284607
A549,H3K4me3,0.14325816929340363
A549,H3K4me3,0.13225825130939484
A549,H3K4me3,0.10928995907306671
A549,H3K4me3,0.1858183890581131
A549,H3K4me3,0.2067890614271164
A549,H3K4me3,0.28321099281311035
A549,H3K4me3,0.2751677632331848
A549,H3K4me3,0.25135067105293274
A549,H3K4me3,0.274630069732666
A549,H3K4me3,0.2510732412338257
A549,H3K4me3,0.2739054262638092
A549,H3K4me3,0.2627179026603699
A549,H3K4me3,0.2556077539920807
A549,H3K4me3,0.25234776735305786
A549,H3K4me3,0.2781033217906952
A549,H3K4me3,0.27691662311553955
A549,H3K4me3,0.2813641130924225
A549,H3K4me3,0.07455229014158249
A549,H3K4me3,0.07023070007562637
A549,H3K4me3,0.00020208269415888935
A549,H3K4me3,0.0038180251140147448
A549,H3K4me3,0.05708891525864601
A549,H3K4me3,0.061763107776641846
A549,H3K4me3,0.058960236608982086
A549,H3K4me3,0.04754721000790596
A549,H3K4me3,0.013393692672252655
A549,H3K4me3,0.00010974031465593725
A549,H3K4me3,0.003917954862117767
A549,H3K4me3,0.09501178562641144
A549,H3K4me3,0.121988445520401
A549,H3K4me3,0.22181259095668793
A549,H3K4me3,0.2532806694507599
A549,H3K4me3,0.0927508994936943
A549,H3K4me3,0.10493553429841995
A549,H3K4me3,0.10273488610982895
A549,H3K4me3,0.07102609425783157
A549,H3K4me3,0.07418382912874222
A549,H3K4me3,0.06494530290365219
A549,H3K4me3,0.0018597040325403214
A549,H3K4me3,0.16903986036777496
